typeA,typeB,scaleType,M_acc,addErr_rel_median,floor_emp_median,H_empirical,offset,source
E5M2,E5M2,UE4M4,15,0.0001121345,0.0432720441604761,385.89411965520065,0,resweep_fixed_widening
E5M2,E4M3,UE4M4,13,0.0008671953,0.0406587103900536,46.88529837517985,0,resweep_fixed_widening
E5M2,INT8,UE4M4,12,0.008939767,0.0429267383530702,4.801773732253894,0,resweep_fixed_widening
E5M2,E5M2,UE4M4,14,0.0002724553,0.0432720441604761,158.82254505776214,-1,resweep_fixed_widening
E5M2,E4M3,UE4M4,12,0.001574918,0.0406587103900536,25.816398307755453,-1,resweep_fixed_widening
E5M2,INT8,UE4M4,11,0.01898399,0.0429267383530702,2.261207383330385,-1,resweep_fixed_widening
E5M2,E5M2,UE4M4,13,0.0007194166,0.0432720441604761,60.14879856883494,-2,resweep_fixed_widening
E5M2,E4M3,UE4M4,11,0.003898494,0.0406587103900536,10.42933768528401,-2,resweep_fixed_widening
E5M2,INT8,UE4M4,10,0.04102216,0.0429267383530702,1.0464280367750063,-2,resweep_fixed_widening
E5M2,E5M2,UE4M4,12,0.001722062,0.0432720441604761,25.128040779296043,-3,resweep_fixed_widening
E5M2,E4M3,UE4M4,10,0.008603169,0.0406587103900536,4.726015540326315,-3,resweep_fixed_widening
E5M2,INT8,UE4M4,9,0.08300801,0.0429267383530702,0.5171397116142189,-3,resweep_fixed_widening
E5M2,E5M2,UE4M4,11,0.003502421,0.0432720441604761,12.354895131246673,-4,resweep_fixed_widening
E5M2,E4M3,UE4M4,9,0.02281502,0.0406587103900536,1.782102772211184,-4,resweep_fixed_widening
E5M2,INT8,UE4M4,8,0.1871917,0.0429267383530702,0.2293196672345526,-4,resweep_fixed_widening
E5M2,E5M2,UE4M4,10,0.007772123,0.0432720441604761,5.567596416124153,-5,resweep_fixed_widening
E5M2,E4M3,UE4M4,8,0.09356616,0.0406587103900536,0.4345450362615459,-5,resweep_fixed_widening
E5M2,INT8,UE4M4,7,0.3740745,0.0429267383530702,0.11475451642138183,-5,resweep_fixed_widening
E5M2,E5M2,UE4M4,9,0.01911216,0.0432720441604761,2.2641106060474643,-6,resweep_fixed_widening
E5M2,E4M3,UE4M4,7,0.2901479,0.0406587103900536,0.14013098281963646,-6,resweep_fixed_widening
E5M2,INT8,UE4M4,6,0.9835235,0.0429267383530702,0.04364586952225361,-6,resweep_fixed_widening
E5M2,E5M2,UE4M4,8,0.05520197,0.0432720441604761,0.7838858678499354,-7,resweep_fixed_widening
E5M2,E4M3,UE4M4,6,0.9152134,0.0406587103900536,0.04442538799153684,-7,resweep_fixed_widening
E5M2,INT8,UE4M4,5,1.800007,0.0429267383530702,0.023848095231335322,-7,resweep_fixed_widening
